;Talhao;Plantio;IdParcela;AreaParc;DataPlantio;DataColeta;Linha;Arvore;Fuste;Cap;Ht;Categoria1;CoordenadaX;CoordenadaY;DAP;lnHt;1/dap;Label;Hest
1056;T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;5;7;1;48.8;25;NORMAL;-5397893075;-2050804603;15.53352245;3.218875825;0.064376899;3.247158688;25.00
1057;T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;2;3;1;50.4;;NORMAL;-5397893075;-2050804603;16.04281826;;0.062333188;3.240118421;25.54
1058;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;7;3;1;53.3;;NORMAL;-5397544724;-2050860876;16.96591693;;0.058941701;3.285076869;26.71
1059;T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;7;3;1;52.9;;NORMAL;-5397779349;-2051774816;16.83859298;;0.059387385;3.352319712;28.57
1060;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;1;2;1;62.7;30.4;DOMINANTE;-5397970691;-205131661;19.95802986;3.414442608;0.050105146;3.399338323;30.40
1061;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;2;5;1;29.7;;NORMAL;-5397846909;-2050935599;9.45380362;;0.10577753;3.013360793;20.36
1062;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;2;6;1;40.7;;NORMAL;-5397846909;-2050935599;12.95521237;;0.077189009;3.170382231;23.82
1063;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;1;1;46.8;;NORMAL;-5397846909;-2050935599;14.89690267;;0.067128048;3.232378169;25.34
1064;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;2;1;47.7;;NORMAL;-5397846909;-2050935599;15.18338157;;0.065861481;3.235111078;25.41
1065;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;3;1;45.6;;NORMAL;-5397846909;-2050935599;14.51493081;;0.068894576;3.174375147;23.91
1066;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;4;1;52.3;;NORMAL;-5397846909;-2050935599;16.64760705;;0.060068693;3.266003564;26.21
1067;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;5;1;39.1;;NORMAL;-5397846909;-2050935599;12.44591655;;0.080347638;3.154314895;23.44
1068;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;6;1;47.6;;NORMAL;-5397846909;-2050935599;15.15155058;;0.065999846;3.234964973;25.41
1069;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;7;1;51.4;;NORMAL;-5397846909;-2050935599;16.36112815;;0.06112048;3.265709752;26.20
1070;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;1;1;44.7;22.3;NORMAL;-5397846909;-2050935599;14.22845191;3.104586678;0.070281715;3.173317548;22.30
1071;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;2;4;1;43.6;;NORMAL;-5397846909;-2050935599;13.87831104;;0.072054877;3.174715471;23.92
1072;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;2;1;45;22.9;NORMAL;-5397846909;-2050935599;14.32394488;3.131136911;0.06981317;3.17380351;22.90
1073;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;4;1;48.6;25.5;NORMAL;-5397846909;-2050935599;15.46986047;3.238678452;0.064641824;3.251375875;25.50
1074;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;5;1;36;21.2;NORMAL;-5397846909;-2050935599;11.4591559;3.054001182;0.087266463;3.124715148;21.20
1075;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;6;1;42.6;22.7;NORMAL;-5397846909;-2050935599;13.56000115;3.122364924;0.073746306;3.171108987;22.70
1076;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;7;1;46.7;24.5;NORMAL;-5397846909;-2050935599;14.86507168;3.198673118;0.067271791;3.230042683;24.50
1077;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;8;1;44.5;23.8;NORMAL;-5397846909;-2050935599;14.16478994;3.169685581;0.070597588;3.174985249;23.80
1078;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;1;1;50.7;24.7;NORMAL;-5397846909;-2050935599;16.13831123;3.206803244;0.061964352;3.23535339;24.70
1079;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;2;1;49.6;25;NORMAL;-5397846909;-2050935599;15.78817035;3.218875825;0.063338562;3.236886334;25.00
1080;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;3;1;56.4;25.9;DOMINANTE;-5397846909;-2050935599;17.95267758;3.254242969;0.055701997;3.29389522;25.90
1082;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;5;1;51.6;26.2;NORMAL;-5397846909;-2050935599;16.42479013;3.265759411;0.060883579;3.265427566;26.20
1083;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;3;1;53.5;25.1;DOMINANTE;-5397846909;-2050935599;17.02957891;3.222867846;0.058721358;3.262597102;25.10
1084;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;2;3;1;46.7;;NORMAL;-5397846909;-2050935599;14.86507168;;0.067271791;3.230042683;25.28
1085;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;2;2;1;48;;NORMAL;-5397846909;-2050935599;15.27887454;;0.065449847;3.235102377;25.41
1086;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;2;1;1;47.3;;NORMAL;-5397846909;-2050935599;15.05605762;;0.066418449;3.233419891;25.37
1087;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;4;6;1;43.9;26.3;NORMAL;-5397844763;-2051850229;13.973804;3.269568939;0.071562475;3.28601387;26.30
1088;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;4;7;1;57.5;28.5;DOMINANTE;-5397844763;-2051850229;18.30281846;3.349904087;0.054636394;3.360490432;28.50
1089;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;1;1;51.1;29.4;NORMAL;-5397844763;-2051850229;16.26563518;3.380994674;0.061479308;3.368845452;29.40
1090;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;2;1;51.7;30.9;NORMAL;-5397844763;-2051850229;16.45662112;3.430756184;0.060765815;3.366742418;30.90
1091;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;3;1;55.9;30;NORMAL;-5397844763;-2051850229;17.79352264;3.401197382;0.056200226;3.375947851;30.00
1092;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;4;1;46.6;29.4;NORMAL;-5397844763;-2051850229;14.8332407;3.380994674;0.067416151;3.322813178;29.40
1093;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;5;1;45.9;27.6;NORMAL;-5397844763;-2051850229;14.61042378;3.317815773;0.068444284;3.312615483;27.60
1094;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;6;1;48.9;27.1;NORMAL;-5397844763;-2051850229;15.56535343;3.299533728;0.064245249;3.304616858;27.10
1095;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;7;1;49.5;26;NORMAL;-5397844763;-2051850229;15.75633937;3.258096538;0.063466518;3.3033928;26.00
1096;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;6;1;1;51.1;30.3;NORMAL;-5397844763;-2051850229;16.26563518;3.411147713;0.061479308;3.368845452;30.30
1097;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;6;2;1;48.3;;NORMAL;-5397844763;-2051850229;15.3743675;;0.065043326;3.281567658;26.62
1098;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;6;3;1;56.5;;NORMAL;-5397844763;-2051850229;17.98450857;;0.05560341;3.366689442;28.98
1099;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;6;4;1;56.3;;NORMAL;-5397844763;-2051850229;17.92084659;;0.055800935;3.367072571;28.99
1100;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;6;5;1;54.5;;NORMAL;-5397844763;-2051850229;17.3478888;;0.057643902;3.386526758;29.56
1101;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;6;6;1;51.1;;NORMAL;-5397844763;-2051850229;16.26563518;;0.061479308;3.368845452;29.04
1102;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;7;1;1;47.2;;NORMAL;-5397844763;-2051850229;15.02422663;;0.066559166;3.321214144;27.69
1103;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;7;2;1;46.1;;NORMAL;-5397844763;-2051850229;14.67408575;;0.068147346;3.312615483;27.46
1104;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;7;3;1;40.1;;NORMAL;-5397844763;-2051850229;12.76422644;;0.078343956;3.210576529;24.79
1105;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;7;4;1;49.9;;NORMAL;-5397844763;-2051850229;15.88366332;;0.062957769;3.351410292;28.54
1106;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;1;1;1;52.5;26.9;DOMINANTE;-5397846909;-2050935599;16.71126902;3.292126287;0.05983986;3.276097755;26.90
1107;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;1;2;1;51.1;;NORMAL;-5397846909;-2050935599;16.26563518;;0.061479308;3.264701089;26.17
1108;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;1;3;1;40.9;;NORMAL;-5397846909;-2050935599;13.01887434;;0.076811556;3.168711996;23.78
1109;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;1;4;1;52.3;;NORMAL;-5397846909;-2050935599;16.64760705;;0.060068693;3.266003564;26.21
1110;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;6;1;47.6;25.4;NORMAL;-5397846909;-2050935599;15.15155058;3.234749174;0.065999846;3.234964973;25.40
1111;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;4;5;1;53.3;30;NORMAL;-5397844763;-2051850229;16.96591693;3.401197382;0.058941701;3.378140472;30.00
1112;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;7;1;50.8;23.1;NORMAL;-5397846909;-2050935599;16.17014222;3.139832618;0.061842375;3.235779011;23.10
1113;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;6;2;1;51.8;;NORMAL;-5397846909;-2050935599;16.4884521;;0.060648507;3.261304002;26.08
1114;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;3;1;45.8;23.3;NORMAL;-5397529703;-2051046136;14.57859279;3.148453361;0.068593726;3.197506073;23.30
1115;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;4;1;54.2;26.4;NORMAL;-5397529703;-2051046136;17.25239583;3.27336401;0.057962964;3.269791082;26.40
1116;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;5;1;56.9;27.8;DOMINANTE;-5397529703;-2051046136;18.11183252;3.325036021;0.055212525;3.305368724;27.80
1117;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;6;1;47.9;23.4;NORMAL;-5397529703;-2051046136;15.24704355;3.152736022;0.065586485;3.21012365;23.40
1118;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;7;1;43.6;24.7;NORMAL;-5397529703;-2051046136;13.87831104;3.206803244;0.072054877;3.199265101;24.70
1119;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;8;1;51.6;24.6;NORMAL;-5397529703;-2051046136;16.42479013;3.202746443;0.060883579;3.255992719;24.60
1120;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;1;1;51.7;24.8;NORMAL;-5397529703;-2051046136;16.45662112;3.210843653;0.060765815;3.255445955;24.80
1121;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;2;1;49.8;24;NORMAL;-5397529703;-2051046136;15.85183233;3.17805383;0.06308419;3.246803786;24.00
1122;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;3;1;52.6;25.7;NORMAL;-5397529703;-2051046136;16.74310001;3.246490992;0.059726096;3.256361541;25.70
1123;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;4;1;57;26.5;DOMINANTE;-5397529703;-2051046136;18.14366351;3.277144733;0.055115661;3.304339964;26.50
1124;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;2;1;50.2;26.4;NORMAL;-5397529703;-2051046136;15.97915629;3.27336401;0.062581527;3.2647421;26.40
1125;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;5;1;47.3;23.6;NORMAL;-5397529703;-2051046136;15.05605762;3.161246712;0.066418449;3.209874222;23.60
1126;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;7;1;34;16.9;NORMAL;-5397529703;-2051046136;10.82253613;2.827313622;0.092399784;2.995482674;16.90
1127;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;8;1;50;;NORMAL;-5397529703;-2051046136;15.91549431;;0.062831853;3.264721362;26.17
1128;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;6;1;1;49.8;;TORTUOSA;-5397529703;-2051046136;15.85183233;;0.06308419;3.253661767;25.88
1129;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;6;2;1;48.5;;NORMAL;-5397529703;-2051046136;15.43802948;;0.064775106;3.232020724;25.33
1130;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;6;3;1;52.3;;NORMAL;-5397529703;-2051046136;16.64760705;;0.060068693;3.259460243;26.04
1131;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;6;4;1;52.5;;NORMAL;-5397529703;-2051046136;16.71126902;;0.05983986;3.259460243;26.04
1132;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;6;5;1;54;;NORMAL;-5397529703;-2051046136;17.18873385;;0.058177642;3.271522979;26.35
1133;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;6;6;1;56.5;26.4;DOMINANTE;-5397529703;-2051046136;17.98450857;3.27336401;0.05560341;3.287255092;26.40
1134;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;7;1;1;49.2;;NORMAL;-5397529703;-2051046136;15.6608464;;0.063853509;3.243877598;25.63
1135;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;7;2;1;52.4;;NORMAL;-5397529703;-2051046136;16.67943804;;0.059954058;3.259460243;26.04
1136;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;6;1;55.5;24;NORMAL;-5397529703;-2051046136;17.66619868;3.17805383;0.056605273;3.256470589;24.00
1137;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;1;1;56.7;26.5;DOMINANTE;-5397529703;-2051046136;18.04817055;3.277144733;0.055407278;3.304593309;26.50
1138;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;7;1;55.6;;BIFURCADA ACIMA;-5397529703;-2051046136;17.69802967;;0.056503465;3.279088763;26.55
1139;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;6;1;42.7;;TORTUOSA;-5397529703;-2051046136;13.59183214;;0.073573598;3.199107386;24.51
1140;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;6;3;1;50.9;;NORMAL;-5397846909;-2050935599;16.20197321;;0.061720877;3.259700782;26.04
1141;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;6;4;1;53.8;26.7;DOMINANTE;-5397846909;-2050935599;17.12507188;3.284663565;0.058393915;3.284952404;26.70
1142;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;6;5;1;50.7;;NORMAL;-5397846909;-2050935599;16.13831123;;0.061964352;3.23535339;25.42
1143;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;6;6;1;46.6;;NORMAL;-5397846909;-2050935599;14.8332407;;0.067416151;3.229843499;25.28
1144;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;7;1;1;44.5;;NORMAL;-5397846909;-2050935599;14.16478994;;0.070597588;3.174985249;23.93
1145;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;7;2;1;46.3;;NORMAL;-5397846909;-2050935599;14.73774773;;0.067852973;3.212076757;24.83
1146;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;7;3;1;45.3;;NORMAL;-5397846909;-2050935599;14.41943784;;0.069350831;3.174418978;23.91
1147;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;7;4;1;43;;NORMAL;-5397846909;-2050935599;13.68732511;;0.073060294;3.175252476;23.93
1148;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;7;5;1;44.7;;NORMAL;-5397846909;-2050935599;14.22845191;;0.070281715;3.173317548;23.89
1149;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;1;1;1;56.5;26.1;DOMINANTE;-5397529703;-2051046136;17.98450857;3.261935314;0.05560341;3.287255092;26.10
1150;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;1;2;1;46.6;;NORMAL;-5397529703;-2051046136;14.8332407;;0.067416151;3.209168618;24.76
1151;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;1;3;1;52;;NORMAL;-5397529703;-2051046136;16.55211408;;0.060415243;3.260007794;26.05
1152;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;2;1;1;53.9;;NORMAL;-5397529703;-2051046136;17.15690287;;0.058285578;3.270569006;26.33
1153;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;2;2;1;34.3;;TORTUOSA;-5397529703;-2051046136;10.9180291;;0.091591623;3.077960921;21.71
1154;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;2;3;1;56.3;;NORMAL;-5397529703;-2051046136;17.92084659;;0.055800935;3.279055289;26.55
1155;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;2;4;1;52;;NORMAL;-5397529703;-2051046136;16.55211408;;0.060415243;3.260007794;26.05
1156;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;2;5;1;50.3;;NORMAL;-5397529703;-2051046136;16.01098728;;0.06245711;3.265801151;26.20
1157;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;2;6;1;55.6;;NORMAL;-5397529703;-2051046136;17.69802967;;0.056503465;3.271358942;26.35
1158;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;1;1;47.8;;NORMAL;-5397529703;-2051046136;15.21521256;;0.065723696;3.21012365;24.78
1159;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;2;1;50.5;;NORMAL;-5397529703;-2051046136;16.07464925;;0.062209756;3.2626161;26.12
1160;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;3;1;40.9;;NORMAL;-5397529703;-2051046136;13.01887434;;0.076811556;3.179954702;24.05
1161;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;4;1;50.2;;NORMAL;-5397529703;-2051046136;15.97915629;;0.062581527;3.2647421;26.17
1162;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;5;1;50.5;;NORMAL;-5397529703;-2051046136;16.07464925;;0.062209756;3.2626161;26.12
1163;T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;6;1;1;48.5;25.6;NORMAL;-5397846909;-2050935599;15.43802948;3.242592351;0.064775106;3.25129572;25.60
1165;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;4;4;1;48.3;26.1;NORMAL;-5397844763;-2051850229;15.3743675;3.261935314;0.065043326;3.281567658;26.10
1166;T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;4;2;1;53.9;30;NORMAL;-5397844763;-2051850229;17.15690287;3.401197382;0.058285578;3.385882293;30.00
1167;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;6;1;50.3;27.5;NORMAL;-5397970691;-205131661;16.01098728;3.314186005;0.06245711;3.354029627;27.50
1168;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;7;1;48.7;29;NORMAL;-5397970691;-205131661;15.50169146;3.36729583;0.064509089;3.353916983;29.00
1169;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;8;1;53.3;30;NORMAL;-5397970691;-205131661;16.96591693;3.401197382;0.058941701;3.401633161;30.00
1170;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;1;1;45.1;;NORMAL;-5397970691;-205131661;14.35577587;;0.069658374;3.294120855;26.95
1171;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;2;1;54.2;;NORMAL;-5397970691;-205131661;17.25239583;;0.057962964;3.401638614;30.01
1172;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;3;1;46.6;;NORMAL;-5397970691;-205131661;14.8332407;;0.067416151;3.322218528;27.72
1173;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;4;1;44.8;;NORMAL;-5397970691;-205131661;14.2602829;;0.070124836;3.31015862;27.39
1174;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;5;1;41.3;;NORMAL;-5397970691;-205131661;13.1461983;;0.076067619;3.278931399;26.55
1175;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;6;1;53.8;;NORMAL;-5397970691;-205131661;17.12507188;;0.058393915;3.402535835;30.04
1176;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;7;1;52.7;;NORMAL;-5397970691;-205131661;16.774931;;0.059612764;3.401527067;30.01
1177;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;5;1;47.8;26.8;NORMAL;-5397970691;-205131661;15.21521256;3.288401888;0.065723696;3.320722213;26.80
1178;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;7;1;1;47.9;;NORMAL;-5397970691;-205131661;15.24704355;;0.065586485;3.320722213;27.68
1179;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;7;3;1;46.9;;NORMAL;-5397970691;-205131661;14.92873366;;0.066984918;3.322896051;27.74
1180;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;7;4;1;55.8;28.3;DOMINANTE;-5397970691;-205131661;17.76169165;3.342861805;0.056300944;3.359470093;28.30
1181;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;7;5;1;44.9;;NORMAL;-5397970691;-205131661;14.29211389;;0.069968656;3.30908127;27.36
1182;T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;1;1;1;50.6;;NORMAL;-5397934517;-2051464374;16.10648024;;0.062086811;3.312327763;27.45
1183;T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;1;2;1;46.3;;NORMAL;-5397934517;-2051464374;14.73774773;;0.067852973;3.339328411;28.20
1184;T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;1;3;1;49.2;;NORMAL;-5397934517;-2051464374;15.6608464;;0.063853509;3.30789467;27.33
1185;T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;2;1;1;52.7;;NORMAL;-5397934517;-2051464374;16.774931;;0.059612764;3.29079498;26.86
1186;T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;2;2;1;46.9;;NORMAL;-5397934517;-2051464374;14.92873366;;0.066984918;3.338652225;28.18
1187;T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;2;3;1;41.7;;NORMAL;-5397934517;-2051464374;13.27352225;;0.075337953;3.214671695;24.90
1188;T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;2;4;1;51.4;;NORMAL;-5397934517;-2051464374;16.36112815;;0.06112048;3.281610105;26.62
1189;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;7;2;1;48.5;;NORMAL;-5397970691;-205131661;15.43802948;;0.064775106;3.33740853;28.15
1190;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;4;1;45.6;25.9;NORMAL;-5397970691;-205131661;14.51493081;3.254242969;0.068894576;3.292512787;25.90
1191;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;3;1;49.2;27.1;NORMAL;-5397970691;-205131661;15.6608464;3.299533728;0.063853509;3.351754511;27.10
1192;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;2;1;51.3;30.6;NORMAL;-5397970691;-205131661;16.32929716;3.421000009;0.061239623;3.40116198;30.60
1193;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;1;3;1;57.7;31.2;DOMINANTE;-5397970691;-205131661;18.36648043;3.440418095;0.054447013;3.401506544;31.20
1194;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;1;4;1;61.3;30;DOMINANTE;-5397970691;-205131661;19.51239602;3.401197382;0.051249472;3.398543761;30.00
1195;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;2;1;1;49.4;;NORMAL;-5397970691;-205131661;15.72450838;;0.063594993;3.353802005;28.61
1196;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;2;2;1;52.9;;NORMAL;-5397970691;-205131661;16.83859298;;0.059387385;3.40138184;30.01
1197;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;2;3;1;50.8;;NORMAL;-5397970691;-205131661;16.17014222;;0.061842375;3.377151784;29.29
1198;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;2;4;1;48.9;;NORMAL;-5397970691;-205131661;15.56535343;;0.064245249;3.353987122;28.62
1199;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;2;5;1;54.5;;NORMAL;-5397970691;-205131661;17.3478888;;0.057643902;3.401023933;29.99
1200;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;2;6;1;41.3;;NORMAL;-5397970691;-205131661;13.1461983;;0.076067619;3.278931399;26.55
1201;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;1;1;54.2;;NORMAL;-5397970691;-205131661;17.25239583;;0.057962964;3.401638614;30.01
1202;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;2;1;50.3;;NORMAL;-5397970691;-205131661;16.01098728;;0.06245711;3.354029627;28.62
1203;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;3;1;35.2;;NORMAL;-5397970691;-205131661;11.20450799;;0.089249791;3.181025207;24.07
1204;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;4;1;49.3;;NORMAL;-5397970691;-205131661;15.69267739;;0.063723989;3.351754511;28.55
1205;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;5;1;52.5;;NORMAL;-5397970691;-205131661;16.71126902;;0.05983986;3.401813584;30.02
1206;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;6;1;52.2;;NORMAL;-5397970691;-205131661;16.61577606;;0.060183767;3.402273884;30.03
1207;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;7;1;36.9;;BIFURCADA ACIMA;-5397970691;-205131661;11.7456348;;0.085138012;3.235208172;25.41
1208;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;4;1;1;51.8;30.7;NORMAL;-5397970691;-205131661;16.4884521;3.424262655;0.060648507;3.402344839;30.70
1209;T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;4;2;1;52.3;31;NORMAL;-5397970691;-205131661;16.64760705;3.433987204;0.060068693;3.402273884;31.00
